acc,label,phylum,f1,genome_gc,cls,rbs_score,rbs_spacing,length,is_atg,is_forward,gc1,gc2,gc3,gc12,abs_bias,gc_orf,nc,upstream_stops,upstream_gc
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,12.8,0.0,1344.0,1,1,0.43973214285714285,0.3638392857142857,0.26785714285714285,0.4017857142857143,0.13392857142857145,0.35714285714285715,2.5158499515776875,4,0.28
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,9.8,0.0,897.0,1,1,0.35451505016722407,0.2408026755852843,0.27424749163879597,0.2976588628762542,0.023411371237458234,0.2898550724637681,2.6641179136663315,13,0.24
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,14.3,0.0,780.0,1,1,0.3923076923076923,0.3,0.20384615384615384,0.34615384615384615,0.1423076923076923,0.2987179487179487,2.3437782266121747,7,0.28
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,12.8,0.0,1197.0,1,1,0.42105263157894735,0.3333333333333333,0.20802005012531327,0.3771929824561403,0.16917293233082703,0.3208020050125313,2.4908530531745368,2,0.36
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,15.8,0.0,1656.0,1,1,0.5090579710144928,0.3007246376811594,0.2028985507246377,0.4048913043478261,0.20199275362318841,0.33756038647342995,2.4308170423216153,17,0.44
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,14.05,0.0,1056.0,1,1,0.4289772727272727,0.29261363636363635,0.18181818181818182,0.36079545454545453,0.1789772727272727,0.30113636363636365,2.408077067955827,2,0.32
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,12.8,0.0,1227.0,1,1,0.49144254278728605,0.29095354523227385,0.1882640586797066,0.39119804400978,0.20293398533007337,0.3235533822330888,2.381838860502249,3,0.2
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,13.05,0.0,1305.0,1,1,0.45517241379310347,0.3103448275862069,0.24367816091954023,0.38275862068965516,0.13908045977011493,0.3363984674329502,2.5539052508212285,4,0.36
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,13.014285714285714,0.0,1356.0,1,1,0.5066371681415929,0.4247787610619469,0.19911504424778761,0.4657079646017699,0.2665929203539823,0.37684365781710916,2.3824766601209117,10,0.36
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,12.514285714285714,0.0,1347.0,1,1,0.5211581291759465,0.34521158129175944,0.20935412026726058,0.433184855233853,0.2238307349665924,0.3585746102449889,2.286401395110429,10,0.32
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,12.3,0.0,1533.0,1,1,0.41487279843444225,0.36007827788649704,0.2172211350293542,0.38747553816046965,0.17025440313111545,0.33072407045009783,2.668159040029399,10,0.36
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,13.05,0.0,2820.0,1,1,0.46702127659574466,0.3404255319148936,0.1946808510638298,0.40372340425531916,0.20904255319148937,0.33404255319148934,2.3988280626664538,17,0.24
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,13.8,0.0,1356.0,1,1,0.45353982300884954,0.3075221238938053,0.2013274336283186,0.3805309734513274,0.17920353982300882,0.32079646017699115,2.49345214456592,12,0.2
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,14.3,0.0,960.0,1,1,0.50625,0.4,0.165625,0.453125,0.2875,0.3572916666666667,2.280172840574945,11,0.52
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,11.3,0.0,990.0,1,1,0.4666666666666667,0.3393939393939394,0.36666666666666664,0.40303030303030307,0.03636363636363643,0.39090909090909093,3.0422708701269947,6,0.48
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,12.8,0.0,2592.0,1,1,0.4409722222222222,0.3506944444444444,0.40625,0.3958333333333333,0.010416666666666685,0.3993055555555556,3.0946316114801173,10,0.52
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,14.3,0.0,1596.0,1,1,0.4868421052631579,0.39285714285714285,0.212406015037594,0.4398496240601504,0.2274436090225564,0.36403508771929827,2.532291024366056,12,0.32
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,10.966666666666667,0.0,747.0,1,1,0.4457831325301205,0.23694779116465864,0.22088353413654618,0.3413654618473896,0.1204819277108434,0.30120481927710846,2.308851793749108,9,0.16
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,12.8,0.0,1740.0,1,1,0.4086206896551724,0.31551724137931036,0.21551724137931033,0.3620689655172414,0.14655172413793105,0.3132183908045977,2.557280637820155,13,0.24
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,15.8,0.0,1197.0,1,1,0.38345864661654133,0.3408521303258145,0.15288220551378445,0.3621553884711779,0.20927318295739344,0.29239766081871343,2.1161721907640048,8,0.24
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,14.3,0.0,2637.0,1,1,0.5119453924914675,0.4197952218430034,0.1751990898748578,0.46587030716723543,0.29067121729237766,0.3689799014031096,2.2133715479113714,10,0.24
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,15.8,0.0,1998.0,1,1,0.5330330330330331,0.3768768768768769,0.16816816816816818,0.45495495495495497,0.2867867867867868,0.35935935935935936,2.3822514412014115,11,0.24
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,12.4,0.0,1941.0,1,1,0.4327666151468315,0.31375579598145287,0.21638330757341576,0.3732612055641422,0.15687789799072646,0.32096857290056674,2.576155805425649,6,0.16
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,6.5,0.0,924.0,1,1,0.538961038961039,0.37987012987012986,0.20454545454545456,0.4594155844155844,0.2548701298701298,0.37445887445887444,2.2990062821910286,12,0.28
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,9.5,0.0,1602.0,1,1,0.36704119850187267,0.26217228464419473,0.21161048689138576,0.3146067415730337,0.10299625468164794,0.2802746566791511,2.4015933575021338,10,0.16
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,14.3,0.0,1878.0,1,1,0.46166134185303515,0.4057507987220447,0.19329073482428116,0.43370607028753994,0.24041533546325877,0.35356762513312034,2.336472909719924,5,0.24
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,14.3,0.0,1581.0,1,1,0.5009487666034156,0.33396584440227706,0.1935483870967742,0.4174573055028463,0.22390891840607213,0.34282099936748894,2.3617105548689823,12,0.36
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,11.55,0.0,1884.0,1,1,0.3359872611464968,0.25636942675159236,0.18630573248407642,0.2961783439490446,0.10987261146496816,0.25955414012738853,2.454599400905436,5,0.2
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,14.3,0.0,1356.0,1,1,0.3606194690265487,0.29867256637168144,0.1415929203539823,0.32964601769911506,0.18805309734513276,0.2669616519174041,2.19607243199243,7,0.28
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,10.8,0.0,1677.0,1,1,0.4364937388193202,0.2737030411449016,0.20930232558139536,0.3550983899821109,0.14579606440071555,0.30649970184853903,2.423071968826162,6,0.2
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,14.3,0.0,1236.0,1,1,0.4077669902912621,0.33737864077669905,0.18446601941747573,0.3725728155339806,0.18810679611650485,0.3098705501618123,2.442631355785642,4,0.48
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,10.5,0.0,1080.0,1,1,0.44722222222222224,0.3277777777777778,0.21944444444444444,0.3875,0.16805555555555557,0.3314814814814815,2.516489061972965,12,0.24
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,15.8,0.0,741.0,1,1,0.4979757085020243,0.31983805668016196,0.13765182186234817,0.4089068825910931,0.27125506072874495,0.3184885290148448,2.319142912615144,3,0.16
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,15.8,0.0,1437.0,1,1,0.3277661795407098,0.29227557411273486,0.20250521920668058,0.3100208768267223,0.10751565762004173,0.2741823242867084,2.4901256201043025,17,0.28
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,FP,13.05,0.0,1107.0,1,1,0.35772357723577236,0.5013550135501355,0.16260162601626016,0.4295392953929539,0.2669376693766937,0.3405600722673893,2.1859592008062245,17,0.36
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,11.3,0.0,1401.0,1,1,0.41541755888650966,0.3468950749464668,0.2505353319057816,0.3811563169164882,0.13062098501070663,0.337615988579586,2.676795773766002,11,0.44
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,12.8,0.0,1092.0,1,1,0.38186813186813184,0.29945054945054944,0.2554945054945055,0.34065934065934067,0.0851648351648352,0.31227106227106227,2.551878377772024,12,0.32
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,9.133333333333333,0.0,819.0,1,1,0.4249084249084249,0.28205128205128205,0.21245421245421245,0.35347985347985345,0.141025641025641,0.3064713064713065,2.3342181502799653,9,0.0
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,14.3,0.0,1176.0,1,1,0.4260204081632653,0.3010204081632653,0.19387755102040816,0.3635204081632653,0.16964285714285715,0.30697278911564624,2.3359700009594557,10,0.4
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,13.3,0.0,969.0,1,1,0.44272445820433437,0.35294117647058826,0.23839009287925697,0.39783281733746134,0.15944272445820437,0.3446852425180599,2.661881605288539,12,0.32
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,14.3,0.0,1758.0,1,1,0.42662116040955633,0.2832764505119454,0.24744027303754265,0.35494880546075086,0.10750853242320821,0.3191126279863481,2.563944063793757,8,0.32
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,15.8,0.0,738.0,1,1,0.4105691056910569,0.2926829268292683,0.1951219512195122,0.3516260162601626,0.1565040650406504,0.2994579945799458,2.43837180870023,16,0.32
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,14.55,0.0,1059.0,1,1,0.3286118980169972,0.29461756373937675,0.20113314447592068,0.311614730878187,0.1104815864022663,0.2747875354107649,2.3171760673788246,6,0.2
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,15.8,0.0,924.0,1,1,0.4155844155844156,0.2792207792207792,0.22402597402597402,0.3474025974025974,0.12337662337662336,0.30627705627705626,2.3177354520167217,16,0.28
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,13.966666666666667,0.0,732.0,1,1,0.4713114754098361,0.3155737704918033,0.23770491803278687,0.39344262295081966,0.1557377049180328,0.34153005464480873,2.5388276828605667,1,0.44
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,14.05,0.0,1086.0,1,1,0.36464088397790057,0.27900552486187846,0.20718232044198895,0.32182320441988954,0.11464088397790059,0.283609576427256,2.5861899007069273,8,0.28
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,14.3,0.0,1821.0,1,1,0.43657331136738053,0.3970345963756178,0.2042833607907743,0.41680395387149916,0.21252059308072485,0.34596375617792424,2.330371652783347,1,0.32
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,14.3,0.0,2079.0,1,1,0.4790764790764791,0.38961038961038963,0.2077922077922078,0.43434343434343436,0.22655122655122656,0.3588263588263588,2.4856609610462055,2,0.4
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,9.4,0.0,2535.0,1,1,0.4911242603550296,0.4544378698224852,0.18224852071005918,0.4727810650887574,0.29053254437869824,0.3759368836291913,2.1923038515393243,16,0.24
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,9.9,0.0,1293.0,1,1,0.41299303944315546,0.33874709976798145,0.22041763341067286,0.37587006960556846,0.1554524361948956,0.32405259087393656,2.547576168511974,5,0.32
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,13.3,0.0,1041.0,1,1,0.40634005763688763,0.2420749279538905,0.23919308357348704,0.3242074927953891,0.08501440922190204,0.29586935638808837,2.6739329723899883,8,0.24
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,11.05,0.0,1239.0,1,1,0.4043583535108959,0.3026634382566586,0.1937046004842615,0.35351089588377727,0.15980629539951577,0.30024213075060535,2.4154855922763727,8,0.32
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,12.55,0.0,1989.0,1,1,0.49321266968325794,0.37104072398190047,0.17345399698340874,0.4321266968325792,0.25867269984917046,0.34590246354952237,2.3946434895047597,14,0.36
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,14.3,0.0,963.0,1,1,0.40186915887850466,0.3395638629283489,0.19003115264797507,0.3707165109034268,0.1806853582554517,0.31048805815160957,2.338817409238565,4,0.28
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,12.8,0.0,2598.0,1,1,0.48614318706697457,0.3083140877598152,0.1905311778290993,0.39722863741339487,0.20669745958429556,0.32832948421862973,2.3637245890686858,8,0.28
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,14.05,0.0,726.0,1,1,0.38016528925619836,0.2809917355371901,0.23553719008264462,0.3305785123966942,0.0950413223140496,0.2988980716253444,2.3470653391029845,9,0.12
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,11.014285714285714,0.0,1701.0,1,1,0.3439153439153439,0.3333333333333333,0.20105820105820105,0.3386243386243386,0.13756613756613756,0.2927689594356261,2.441886791475875,12,0.2
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,12.8,0.0,1530.0,1,1,0.3352941176470588,0.32941176470588235,0.22156862745098038,0.3323529411764706,0.11078431372549019,0.2954248366013072,2.6173222829236256,5,0.24
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,14.3,0.0,1347.0,1,1,0.44766146993318484,0.33407572383073497,0.22271714922049,0.3908685968819599,0.16815144766146992,0.3348181143281366,2.5751485975999944,8,0.2
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,12.8,0.0,1314.0,1,1,0.408675799086758,0.2876712328767123,0.24429223744292236,0.3481735159817352,0.10388127853881282,0.3135464231354642,2.6949381885749264,14,0.32
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,14.3,0.0,819.0,1,1,0.45054945054945056,0.31135531135531136,0.18315018315018314,0.38095238095238093,0.1978021978021978,0.315018315018315,2.2450885061590804,13,0.2
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,14.3,0.0,1491.0,1,1,0.40643863179074446,0.3038229376257545,0.20321931589537223,0.3551307847082495,0.15191146881287726,0.3044936284372904,2.4654153243562305,8,0.28
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,9.8,0.0,984.0,1,1,0.47865853658536583,0.38109756097560976,0.19817073170731708,0.4298780487804878,0.23170731707317072,0.35264227642276424,2.536047942551003,5,0.32
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,15.8,0.0,1179.0,1,1,0.45038167938931295,0.2900763358778626,0.2340966921119593,0.3702290076335878,0.1361323155216285,0.3248515691263783,2.495109270897607,9,0.32
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,12.8,0.0,912.0,1,1,0.39144736842105265,0.28618421052631576,0.2138157894736842,0.3388157894736842,0.12499999999999997,0.29714912280701755,2.390538114178866,11,0.32
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,12.8,0.0,1050.0,1,1,0.3457142857142857,0.2257142857142857,0.21428571428571427,0.2857142857142857,0.07142857142857142,0.2619047619047619,2.405722232240952,5,0.2
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,14.3,0.0,5460.0,1,1,0.432967032967033,0.3065934065934066,0.18021978021978022,0.3697802197802198,0.18956043956043958,0.3065934065934066,2.2790008959363286,12,0.24
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,15.8,0.0,975.0,1,1,0.5415384615384615,0.35384615384615387,0.18769230769230769,0.4476923076923077,0.26,0.36102564102564105,2.3003326873703274,12,0.28
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,15.514285714285714,0.0,1398.0,1,1,0.47854077253218885,0.3240343347639485,0.18669527896995708,0.4012875536480687,0.2145922746781116,0.32975679542203146,2.4848657927119624,1,0.24
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,11.3,0.0,1161.0,1,1,0.35142118863049093,0.2713178294573643,0.19638242894056848,0.31136950904392763,0.11498708010335915,0.2730404823428079,2.3438930353947645,6,0.24
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,14.3,0.0,816.0,1,1,0.31985294117647056,0.20588235294117646,0.14338235294117646,0.2628676470588235,0.11948529411764702,0.22303921568627452,2.065358068435342,3,0.16
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,13.05,0.0,3339.0,1,1,0.3917340521114106,0.2776280323450135,0.1707097933513028,0.33468104222821204,0.16397124887690925,0.2800239592692423,2.452352857030424,13,0.2
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,14.3,0.0,903.0,1,1,0.4684385382059801,0.28903654485049834,0.2059800664451827,0.37873754152823924,0.17275747508305653,0.3211517165005537,2.3311513767052876,15,0.28
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,12.3,0.0,2751.0,1,1,0.4678298800436205,0.3718647764449291,0.1941112322791712,0.41984732824427484,0.22573609596510363,0.3446019629225736,2.3499547912351253,1,0.24
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,-5.0,0.0,2811.0,1,1,0.4599786552828175,0.36926360725720386,0.17502668089647813,0.41462113127001066,0.23959445037353252,0.33475631447883314,2.2685786640549956,11,0.04
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,9.3,0.0,807.0,1,1,0.5427509293680297,0.30855018587360594,0.17843866171003717,0.4256505576208178,0.24721189591078066,0.34324659231722426,2.0521889109866724,9,0.16
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,10.633333333333333,0.0,1173.0,1,1,0.391304347826087,0.340153452685422,0.2531969309462916,0.3657289002557545,0.11253196930946291,0.32821824381926684,2.620548667652905,14,0.36
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,12.466666666666667,0.0,1275.0,1,1,0.52,0.34823529411764703,0.2023529411764706,0.4341176470588235,0.2317647058823529,0.3568627450980392,2.4670323985842186,5,0.32
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,12.466666666666667,0.0,1215.0,1,1,0.36790123456790125,0.28641975308641976,0.19506172839506172,0.3271604938271605,0.13209876543209878,0.2831275720164609,2.4247776387333526,20,0.44
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,12.8,0.0,900.0,1,1,0.47333333333333333,0.2833333333333333,0.21333333333333335,0.3783333333333333,0.16499999999999995,0.3233333333333333,2.550839277237074,1,0.4
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,FP,10.966666666666667,0.0,855.0,1,1,0.34385964912280703,0.2982456140350877,0.21403508771929824,0.32105263157894737,0.10701754385964912,0.28538011695906434,2.405326340331423,19,0.36
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,15.8,0.0,984.0,1,1,0.49390243902439024,0.3445121951219512,0.18902439024390244,0.4192073170731707,0.23018292682926828,0.34247967479674796,2.3043151715725747,8,0.28
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,14.3,0.0,1809.0,1,1,0.5174129353233831,0.3333333333333333,0.19734660033167495,0.4253731343283582,0.22802653399668327,0.34936428966279715,2.432304624263608,8,0.36
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,FP,12.55,0.0,2088.0,1,1,0.40804597701149425,0.28448275862068967,0.22270114942528735,0.34626436781609193,0.12356321839080459,0.30507662835249044,2.6524346391954694,12,0.36
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,14.8,0.0,891.0,1,1,0.4713804713804714,0.28619528619528617,0.24242424242424243,0.3787878787878788,0.13636363636363635,0.3333333333333333,2.3989097281230443,6,0.32
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,12.133333333333333,0.0,1497.0,1,1,0.4729458917835671,0.3867735470941884,0.18036072144288579,0.42985971943887774,0.24949899799599196,0.3466933867735471,2.2796535964893723,1,0.32
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,13.014285714285714,0.0,861.0,1,1,0.34146341463414637,0.23693379790940766,0.21254355400696864,0.289198606271777,0.07665505226480837,0.26364692218350755,2.4595001460654764,7,0.32
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,14.3,0.0,1467.0,1,1,0.5112474437627812,0.31901840490797545,0.16359918200409,0.4151329243353783,0.25153374233128833,0.3312883435582822,2.145560060059867,14,0.24
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,12.8,0.0,1086.0,1,1,0.4558011049723757,0.3259668508287293,0.23480662983425415,0.3908839779005525,0.15607734806629836,0.3388581952117864,2.6078806179591925,6,0.2
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,14.3,0.0,1428.0,1,1,0.4957983193277311,0.3802521008403361,0.19117647058823528,0.4380252100840336,0.24684873949579833,0.3557422969187675,2.554096747242188,19,0.32
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,12.3,0.0,834.0,1,1,0.420863309352518,0.2158273381294964,0.2158273381294964,0.3183453237410072,0.10251798561151082,0.2841726618705036,2.3948969375141913,10,0.36
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,14.3,0.0,741.0,1,1,0.4291497975708502,0.3157894736842105,0.22267206477732793,0.3724696356275303,0.1497975708502024,0.3225371120107962,2.45342610659523,3,0.36
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,12.8,0.0,855.0,1,1,0.43157894736842106,0.3157894736842105,0.24912280701754386,0.3736842105263158,0.12456140350877193,0.3321637426900585,2.550846025399403,15,0.32
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,15.8,0.0,1287.0,1,1,0.42657342657342656,0.2540792540792541,0.22377622377622378,0.34032634032634035,0.11655011655011657,0.3014763014763015,2.7493491283703877,3,0.44
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,12.55,0.0,1239.0,1,1,0.37772397094430993,0.24455205811138014,0.17433414043583534,0.31113801452784506,0.13680387409200973,0.2655367231638418,2.467383728150222,11,0.28
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,12.514285714285714,0.0,735.0,1,1,0.39591836734693875,0.3020408163265306,0.1836734693877551,0.34897959183673466,0.16530612244897955,0.2938775510204082,2.374607258077021,7,0.28
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,10.966666666666667,0.0,858.0,1,1,0.42657342657342656,0.36713286713286714,0.1958041958041958,0.3968531468531469,0.20104895104895107,0.3298368298368298,2.2864687306983638,16,0.56
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,15.8,0.0,960.0,1,1,0.409375,0.309375,0.20625,0.359375,0.153125,0.30833333333333335,2.4761862880330785,8,0.32
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,9.133333333333333,0.0,978.0,1,1,0.4294478527607362,0.3067484662576687,0.24846625766871167,0.36809815950920244,0.11963190184049077,0.3282208588957055,2.590843316294831,7,0.04
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,13.3,0.0,1248.0,1,1,0.40865384615384615,0.28846153846153844,0.18269230769230768,0.3485576923076923,0.1658653846153846,0.2932692307692308,2.3904226032414684,13,0.28
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,14.3,0.0,1191.0,1,1,0.3954659949622166,0.29974811083123426,0.21158690176322417,0.34760705289672544,0.13602015113350127,0.3022670025188917,2.534070621376553,12,0.32
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,14.3,0.0,735.0,1,1,0.4,0.3224489795918367,0.2693877551020408,0.36122448979591837,0.09183673469387754,0.3306122448979592,2.5780448221736973,3,0.32
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,14.3,0.0,1422.0,1,1,0.36075949367088606,0.25738396624472576,0.22573839662447256,0.3090717299578059,0.08333333333333334,0.2812939521800281,2.4839199362207802,1,0.32
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,12.8,0.0,951.0,1,1,0.35962145110410093,0.23974763406940064,0.2113564668769716,0.2996845425867508,0.08832807570977921,0.27024185068349105,2.5079351773426404,12,0.36
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,8.3,0.0,792.0,1,1,0.38636363636363635,0.39015151515151514,0.2159090909090909,0.38825757575757575,0.17234848484848483,0.33080808080808083,2.411976776651381,8,0.12
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,14.3,0.0,1050.0,1,1,0.3742857142857143,0.24571428571428572,0.25142857142857145,0.31,0.05857142857142855,0.2904761904761905,2.442544716382064,9,0.28
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,9.8,0.0,870.0,1,1,0.44482758620689655,0.3448275862068966,0.2103448275862069,0.39482758620689656,0.18448275862068966,0.3333333333333333,2.6064700242029977,10,0.2
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,14.05,0.0,900.0,1,1,0.37666666666666665,0.37333333333333335,0.2,0.375,0.175,0.31666666666666665,2.5857755990037163,8,0.2
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,15.8,0.0,1446.0,1,1,0.42323651452282157,0.3008298755186722,0.21784232365145229,0.3620331950207469,0.1441908713692946,0.313969571230982,2.47293830214842,10,0.32
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,14.05,0.0,1302.0,1,1,0.5299539170506913,0.35253456221198154,0.20506912442396313,0.4412442396313364,0.23617511520737328,0.36251920122887865,2.397383985238427,2,0.4
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,14.3,0.0,1092.0,1,1,0.3873626373626374,0.36813186813186816,0.18681318681318682,0.37774725274725274,0.19093406593406592,0.3141025641025641,2.334334768995328,18,0.24
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,12.55,0.0,765.0,1,1,0.34901960784313724,0.27450980392156865,0.23137254901960785,0.31176470588235294,0.08039215686274509,0.2849673202614379,2.504038649657958,14,0.28
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,14.05,0.0,2022.0,1,1,0.4332344213649852,0.327893175074184,0.18545994065281898,0.3805637982195846,0.1951038575667656,0.3155291790306627,2.3836782560303487,12,0.28
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,0.3093,TP,11.3,0.0,840.0,1,1,0.42857142857142855,0.325,0.19285714285714287,0.3767857142857143,0.1839285714285714,0.31547619047619047,2.4914729834557034,2,0.32
