accession,genome_label,phylum,f1_pct,classification,rbs_score
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,11.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,10.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,9.55
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.55
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,10.55
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.014285714285714
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,9.466666666666667
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.05
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,11.55
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,11.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.55
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,11.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,11.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.514285714285714
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.014285714285714
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13.05
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.55
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,11.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,11.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,9.633333333333333
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.55
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.466666666666667
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,10.633333333333333
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,11.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,8.133333333333333
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,10.633333333333333
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,11.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.05
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.05
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.05
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.05
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,11.228571428571428
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,9.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.05
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,-5.0
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.55
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,10.55
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.014285714285714
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.05
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,10.966666666666667
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.05
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,9.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,9.4
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.05
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,10.55
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.05
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,11.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,11.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,10.728571428571428
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.466666666666667
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,11.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.55
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,9.966666666666667
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.55
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.05
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.966666666666667
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.014285714285714
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13.014285714285714
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13.05
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,11.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13.05
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,10.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,7.55
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.514285714285714
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.05
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,10.728571428571428
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,9.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,8.05
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,11.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.133333333333333
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,11.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,9.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,8.0
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.514285714285714
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,9.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.05
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,8.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.05
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,7.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.466666666666667
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,9.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,10.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,9.633333333333333
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.466666666666667
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,10.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,8.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.05
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.55
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.05
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.55
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.05
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,6.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13.014285714285714
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,10.55
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,11.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.55
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,8.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.05
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,11.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,7.633333333333333
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,9.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,11.05
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,9.466666666666667
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.014285714285714
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,10.633333333333333
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13.014285714285714
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,9.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,7.633333333333333
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.55
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,10.9
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,6.5
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,11.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,11.014285714285714
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.55
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13.966666666666667
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,11.014285714285714
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.514285714285714
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.05
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13.966666666666667
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.014285714285714
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,10.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.966666666666667
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,11.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13.014285714285714
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.05
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.55
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,11.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,9.4
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13.966666666666667
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.466666666666667
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.514285714285714
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,11.05
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.05
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,9.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.228571428571428
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,11.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,9.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.014285714285714
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,10.633333333333333
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,9.4
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.966666666666667
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13.05
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.55
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,11.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.514285714285714
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.05
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13.966666666666667
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.55
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,9.466666666666667
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,8.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.55
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.05
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,10.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.05
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,11.05
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.05
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,9.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,9.728571428571428
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.514285714285714
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,8.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,8.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.228571428571428
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.014285714285714
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.55
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.466666666666667
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.55
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,12.514285714285714
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13.8
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,9.55
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,9.3
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12.55
